locality,builtup_area_sqft,total_price,price_currency,property_status,new/resale,price_negotiable,description,security_deposit,facing,furnished,property_age,lift(s),full_power_backup,24_x_7_security,children's_play_area,club_house,gymnasium,swimming_pool,sports_facility,jogging_track,landscaped_gardens,locality_score,project_score,builder_experience,hospital,multipurpose_room,rain_water_harvesting,vaastu_compliant,atm,car_parking,intercom,maintenance_staff,school,pincode,staff_quarter,golf_course,cafeteria,indoor_games
kharar landran road,900.0,1999000.0,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has a salable area of 900 sqft and is available at a price of Rs. 2,221 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,1,,,,,,,,,1.0,,,,1.0,,,,
kharar landran road,120.0,2398800.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has an area of 120 sqft and is priced at Rs. 23.99 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0
kharar landran road,1017.0,2258870.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 1017 sqft and is available at a price of Rs. 2,221 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0
kharar landran road,900.0,1999000.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 900 sqft and is available at a price of Rs. 2,221 per sqft. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0
New Chandigarh Mullanpur,3600.0,24000000.0,INR,,0,1,"This plot is available for sale and is located in the heart of New Chandigarh Mullanpur. It has a salable area of 3600 sqft and is available at a price of Rs. 6,666 per sqft. Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,east,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
New Chandigarh Mullanpur,4500.0,29000000.0,INR,,0,1,Availaible 300/400/500 sqyds Plot in ECo City 1 New Chandigarh at most prime location near to PGI and Chandigarh city. Direct Party deal. Contact Rudra Properties Sector 70 Mohali for best and transparent deal.,1,east,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Dera Bassi,1000.0,3190000.0,INR,,1,1,"It has a salable area of 1000 sqft and is available at a price of Rs. 3,190 per sqft. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",1,northeast,0,0,0,1,1,0,0,0,0,0,0,0,7.1,,123.0,,,,,,1.0,,,,,,,,
kharar landran road,1080.0,2998800.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has an area of 1080 sqft. The property is available at a price of Rs. 29.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,1,1,1,1,0,1,1,,,,,,,,,1.0,,1.0,,,,,1.0,1.0
kharar landran road,900.0,2499000.0,INR,,1,1,"A plot is available for sale in kharar landran road, Chandigarh. It has an area of 900 sqft. The property is available at a price of Rs. 24.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,1,,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0
Dera Bassi,990.0,2638900.0,INR,,1,1,"A plot property is available for sale in Dera Bassi, Chandigarh. It has an area of 990 sqft and is priced at Rs. 26.39 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,7.1,,,,,,,,,,,,,,,,
Zirakpur punjab,1350.0,5550000.0,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1170.0,2598700.0,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 1170 sqft. The property is available at a price of Rs. 25.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
Zirakpur punjab,1035.0,4255000.0,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
Zirakpur punjab,900.0,3700000.0,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1233.0,2738630.0,INR,,1,1,"It has an area of 1233 sqft and is priced at Rs. 27.39 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1125.0,2498750.0,INR,,1,1,A plot is available at a prime location in kharar landran road. It has an area of 1125 sqft and is priced at Rs. 24.99 lac (negotiable). It is facing northeast direction. It is well connected to the city areas. Kindly call us for details. ,1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,,,,,
kharar landran road,1035.0,2298850.0,INR,,1,1,"This plot is situated in kharar landran road, Chandigarh. It has an area of 1035 sqft and is priced at Rs. 22.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,720.0,1599200.0,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has an area of 720 sqft. The property is available at a price of Rs. 15.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900.0,1999000.0,INR,,1,1,"It has an area of 900 sqft and is priced at Rs. 19.99 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900.0,2499000.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 900 sqft and is available at a price of Rs. 2,776 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,900.0,2490000.0,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 900 sqft. The property is available at a price of Rs. 24.90 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Dera Bassi,900.0,1500000.0,INR,,1,1,"A plot is available at a prime location in Buildcon Vasant Vihar. It has a salable area of 900 sqft and is available at a price of Rs. 1,666 per sqft. Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",1,east,0,0,0,1,1,0,1,0,1,0,1,0,7.1,,123.0,,,,,,1.0,,,,,,,1.0,1.0
kharar landran road,1035.0,2873850.0,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has an area of 1035 sqft. The property is available at a price of Rs. 28.74 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,990.0,2748900.0,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 990 sqft. The property is available at a price of Rs. 27.49 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,1035.0,2298850.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 1035 sqft and is available at a price of Rs. 2,221 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,
kharar landran road,1017.0,2258870.0,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 1017 sqft and is available at a price of Rs. 2,221 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900.0,1999000.0,INR,,1,1,"It has an area of 900 sqft. The property is available at a price of Rs. 19.99 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
