prop_id,property_type,city,address,resale,owntype,bhk,bathrooms,balcony_num,total_price,furnish,facing,property_age,floor_num,total_floor,prop_name,min_price,max_price,price_sqft,building_id,builtup_area_sqft,superbuiltup_sqft,brokerage,min_area_sqft,max_area_sqft,expiry_date,price,class_label,total_landmark_count,contact_company_name,flag_reason,dataset
I70583464,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,East Syde,0.0,0.0,0,1066096.0,,,,49.331493,49.331493,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O70583460,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,East Syde,0.0,0.0,0,1066096.0,,,,35.674752,35.674752,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X70583332,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Gurukrupa Aagam,0.0,0.0,0,1074739.0,,,,92.903,92.903,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N70583328,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Gurukrupa Aagam,0.0,0.0,0,1074739.0,,,,62.059204,62.059204,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
C70583112,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Saptrishi Shree Balaji 135,0.0,0.0,0,1065049.0,,,,70.60628,70.60628,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
U70583110,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Saptrishi Shree Balaji 135,0.0,0.0,0,1065049.0,,,,49.052784,49.052784,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A70583000,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,24,Royal Altezza,0.0,0.0,0,1066163.0,,,,91.323649,91.323649,2023-09-02,38.0,Dealer,10,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
B70582996,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,24,Royal Altezza,0.0,0.0,0,1066163.0,,,,65.682421,65.682421,2023-09-02,38.0,Dealer,10,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70720674,Apartment,Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,7,Sumar K P Tower,0.0,0.0,0,1111700.0,,,,21.088981,21.088981,2023-09-09,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70720670,Apartment,Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,7,Sumar K P Tower,0.0,0.0,0,1111700.0,,,,24.805101,41.248932,2023-09-09,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X70720586,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Crown Residency,0.0,0.0,0,1056101.0,,,,83.148185,83.148185,2023-09-09,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
K70720584,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Crown Residency,0.0,0.0,0,1056101.0,,,,56.67083,62.24501,2023-09-09,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N70942984,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,11,Rakshi Elanza,0.0,0.0,0,1077884.0,,,,85.47076,85.47076,2023-09-21,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70942982,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,11,Rakshi Elanza,0.0,0.0,0,1077884.0,,,,52.211486,61.594689,2023-09-21,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
B70942980,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,11,Rakshi Elanza,0.0,0.0,0,1077884.0,,,,35.860558,38.554745,2023-09-21,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70942978,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Chaitanya Anand,0.0,0.0,0,1060518.0,,,,76.644975,100.799755,2023-09-21,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70942976,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Chaitanya Anand,0.0,0.0,0,1060518.0,,,,42.828283,53.88374,2023-09-21,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D70942974,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Chaitanya Anand,0.0,0.0,0,1060518.0,,,,33.352177,34.095401,2023-09-21,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70601740,Apartment,South Mumbai,,Yes,Owner,6.0,,1,0.0,Unknown,North,5,1,47,25 South,0.0,0.0,0,531729.0,,,,673.54675,683.673177,2023-08-31,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I70601738,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,47,25 South,0.0,0.0,0,531729.0,,,,184.040843,401.433863,2023-08-31,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I70601736,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,47,25 South,0.0,0.0,0,531729.0,,,,134.70935,160.350578,2023-08-31,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
L70601734,Apartment,South Mumbai,,Yes,Owner,5.0,,1,0.0,Unknown,North,6,1,58,Raheja Imperia,0.0,0.0,0,54912.0,,,,262.543878,297.2896,2023-08-31,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70601732,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,58,Raheja Imperia,0.0,0.0,0,54912.0,,,,179.395693,185.806,2023-08-31,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z69016658,Apartment,Central Mumbai Suburbs,,Yes,Owner,5.0,,1,0.0,Unknown,North,5,1,20,Vikas 11,0.0,0.0,0,1101060.0,,,,202.156928,294.223801,2023-09-16,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Y69016656,Apartment,Central Mumbai Suburbs,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,20,Vikas 11,0.0,0.0,0,1101060.0,,,,153.940271,168.804751,2023-09-16,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
T69016654,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Vikas 11,0.0,0.0,0,1101060.0,,,,106.745547,116.12875,2023-09-16,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O69016434,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Ace Ambience,0.0,0.0,0,1077097.0,,,,87.050111,110.461667,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I69016432,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Ace Ambience,0.0,0.0,0,1077097.0,,,,66.518548,80.639804,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N69016430,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Ace Ambience,0.0,0.0,0,1077097.0,,,,45.52247,45.52247,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D70984554,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,9,Shree Chamunda Devpriya,0.0,0.0,0,1125285.0,,,,80.361095,80.361095,2023-09-23,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
C70984552,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,9,Shree Chamunda Devpriya,0.0,0.0,0,1125285.0,,,,53.976643,53.976643,2023-09-23,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
K70677510,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,17,Romell Orbis,0.0,0.0,0,1030461.0,,,,79.710774,79.710774,2023-08-31,38.0,Dealer,13,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A70677508,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,17,Romell Orbis,0.0,0.0,0,1030461.0,,,,56.856636,58.993405,2023-08-31,38.0,Dealer,13,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70435584,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,5.0,,1,0.0,Unknown,North,5,1,62,Omkar Alta Monte,0.0,0.0,0,535215.0,,,,171.498938,207.17369,2023-08-25,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X70435582,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,62,Omkar Alta Monte,0.0,0.0,0,535215.0,,,,116.500362,309.36699,2023-08-25,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X70920500,Apartment,Mumbai South West,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,20,Mayfair Maaya,0.0,0.0,0,150553.0,,,,323.30244,323.30244,2023-09-19,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D70920498,Apartment,Mumbai South West,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,20,Mayfair Maaya,0.0,0.0,0,150553.0,,,,278.709,278.709,2023-09-19,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70716256,Apartment,Mumbai Beyond Thane,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,15,Tharwani Vedant Millenia,0.0,0.0,0,32655.0,,,,109.532637,109.532637,2023-09-08,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A70716218,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,15,Tharwani Vedant Millenia,0.0,0.0,0,32655.0,,,,60.38695,60.38695,2023-09-08,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
H70716128,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,15,Tharwani Vedant Millenia,0.0,0.0,0,32655.0,,,,42.73538,42.73538,2023-09-08,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70216748,Apartment,Navi Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,37,Nivasti Avisaa,0.0,0.0,0,769016.0,,,,30.193475,30.286378,2023-09-16,38.0,Dealer,10,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70457676,Apartment,South Mumbai,,Yes,Owner,5.0,,1,0.0,Unknown,North,6,1,75,Lodha Kiara,0.0,0.0,0,514719.0,,,,209.496265,209.496265,2023-09-16,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70457672,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,75,Lodha Kiara,0.0,0.0,0,514719.0,,,,158.120906,158.120906,2023-09-16,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
V70457668,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,75,Lodha Kiara,0.0,0.0,0,514719.0,,,,109.346831,111.204891,2023-09-16,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70457662,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,75,Lodha Kiara,0.0,0.0,0,514719.0,,,,85.47076,85.47076,2023-09-16,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O70564118,Apartment,Navi Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,6,Shubham Residency,0.0,0.0,0,318433.0,,,,19.323824,19.323824,2023-09-01,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A70846230,Apartment,Navi Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,38,Indiabulls Greens,0.0,0.0,0,13208.0,,,,131.271939,131.271939,2023-09-16,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
H70846228,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,38,Indiabulls Greens,0.0,0.0,0,13208.0,,,,91.323649,91.323649,2023-09-16,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I70846226,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,38,Indiabulls Greens,0.0,0.0,0,13208.0,,,,62.988234,62.988234,2023-09-16,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I70813212,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,29,Marathon Nexworld,0.0,0.0,0,129735.0,,,,19.045115,19.045115,2023-09-14,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70688768,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,62,Omkar Alta Monte,0.0,0.0,0,535215.0,,,,116.500362,309.36699,2023-09-07,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70741536,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,55,Indiabulls Sky Forest,0.0,0.0,0,45834.0,,,,399.575803,409.423521,2023-08-31,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
E70741532,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,55,Indiabulls Sky Forest,0.0,0.0,0,45834.0,,,,272.670305,353.0314,2023-08-31,38.0,Dealer,11,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
R70692116,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,24,Honest Kalyan Vihar,0.0,0.0,0,1084042.0,,,,45.057955,45.057955,2023-09-07,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M70692114,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,24,Honest Kalyan Vihar,0.0,0.0,0,1084042.0,,,,35.674752,44.221828,2023-09-07,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70692052,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Kalyan Residency,0.0,0.0,0,1077144.0,,,,22.110914,22.110914,2023-09-07,38.0,Dealer,22,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M70692050,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Kalyan Residency,0.0,0.0,0,1077144.0,,,,54.069546,54.069546,2023-09-07,38.0,Dealer,22,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70601730,Apartment,South Mumbai,,Yes,Owner,6.0,,1,0.0,Unknown,North,5,1,67,Lokhandwala Minerva,0.0,0.0,0,22280.0,,,,902.08813,902.08813,2023-08-31,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70601728,Apartment,South Mumbai,,Yes,Owner,5.0,,1,0.0,Unknown,North,5,1,67,Lokhandwala Minerva,0.0,0.0,0,22280.0,,,,627.09525,627.09525,2023-08-31,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70601726,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,67,Lokhandwala Minerva,0.0,0.0,0,22280.0,,,,527.68904,527.68904,2023-08-31,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
G70601724,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,67,Lokhandwala Minerva,0.0,0.0,0,22280.0,,,,199.74145,199.74145,2023-08-31,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70583500,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Choice Ambe Krupa,0.0,0.0,0,1084018.0,,,,94.76106,94.76106,2023-09-02,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
V70583496,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Choice Ambe Krupa,0.0,0.0,0,1084018.0,,,,44.407634,44.407634,2023-09-02,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M70583494,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Choice Ambe Krupa,0.0,0.0,0,1084018.0,,,,36.603782,36.603782,2023-09-02,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70583282,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,15,V K Skye Signature,0.0,0.0,0,1059511.0,,,,74.043691,74.043691,2023-09-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70583280,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,15,V K Skye Signature,0.0,0.0,0,1059511.0,,,,49.610202,49.610202,2023-09-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
R70583276,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,15,V K Skye Signature,0.0,0.0,0,1059511.0,,,,37.904424,37.904424,2023-09-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N70583240,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,17,Drushti Sapphire,0.0,0.0,0,1070776.0,,,,81.475931,81.475931,2023-09-02,38.0,Dealer,13,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O70583236,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,17,Drushti Sapphire,0.0,0.0,0,1070776.0,,,,50.260523,50.260523,2023-09-02,38.0,Dealer,13,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
J70583234,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,17,Drushti Sapphire,0.0,0.0,0,1070776.0,,,,36.696685,36.696685,2023-09-02,38.0,Dealer,13,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
C70583068,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,23,Adeshwar 72 Parksyde,0.0,0.0,0,1053760.0,,,,89.279783,89.279783,2023-09-02,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
V70583066,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,23,Adeshwar 72 Parksyde,0.0,0.0,0,1053760.0,,,,55.834703,55.834703,2023-09-02,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O70583064,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,23,Adeshwar 72 Parksyde,0.0,0.0,0,1053760.0,,,,37.532812,37.532812,2023-09-02,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70720634,Apartment,Mumbai Beyond Thane,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,15,Archit Jewel,0.0,0.0,0,535279.0,,,,65.682421,65.682421,2023-09-09,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70720632,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,15,Archit Jewel,0.0,0.0,0,535279.0,,,,54.534061,60.479853,2023-09-09,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70720630,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,15,Archit Jewel,0.0,0.0,0,535279.0,,,,32.144438,43.757313,2023-09-09,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q70720566,Apartment,Mumbai Beyond Thane,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Patangwala Alishan Arcade,0.0,0.0,0,1080427.0,,,,79.246259,79.246259,2023-09-09,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M70720564,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Patangwala Alishan Arcade,0.0,0.0,0,1080427.0,,,,65.589518,66.983063,2023-09-09,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
J70720562,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Patangwala Alishan Arcade,0.0,0.0,0,1080427.0,,,,41.434738,43.850216,2023-09-09,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
V70720526,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,8,Alliance Al Quddus Residency,0.0,0.0,0,540187.0,,,,29.450251,31.401214,2023-09-09,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
U70720524,Apartment,Mumbai Beyond Thane,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,8,Alliance Al Quddus Residency,0.0,0.0,0,540187.0,,,,68.190802,68.190802,2023-09-09,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70720522,Apartment,Mumbai Beyond Thane,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,8,Alliance Al Quddus Residency,0.0,0.0,0,540187.0,,,,23.783168,42.270865,2023-09-09,38.0,Dealer,7,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70677722,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Spenta Medius,0.0,0.0,0,385153.0,,,,97.083635,130.0642,2023-09-07,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
H70677720,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Spenta Medius,0.0,0.0,0,385153.0,,,,66.146936,81.475931,2023-09-07,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
R70677718,Apartment,South Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Spenta Medius,0.0,0.0,0,385153.0,,,,47.473433,56.577927,2023-09-07,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70867914,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Aurum Q Islands R4,0.0,0.0,0,1031542.0,,,,59.736629,59.736629,2023-09-17,38.0,Dealer,34,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70867912,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Aurum Q Islands R4,0.0,0.0,0,1031542.0,,,,103.308136,103.308136,2023-09-17,38.0,Dealer,34,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
H70867910,Apartment,Navi Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Aurum Q Islands R4,0.0,0.0,0,1031542.0,,,,40.412805,47.101821,2023-09-17,38.0,Dealer,34,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70699366,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,42,Lodha Fiorenza,0.0,0.0,0,5526.0,,,,109.346831,109.346831,2023-09-08,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
K71012508,Apartment,Mumbai Harbour,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,58,Ruparel Vivanza,0.0,0.0,0,146465.0,,,,192.30921,192.30921,2023-09-24,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W71012506,Apartment,Mumbai Harbour,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,58,Ruparel Vivanza,0.0,0.0,0,146465.0,,,,126.162274,126.162274,2023-09-24,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P71012502,Apartment,Mumbai Harbour,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,58,Ruparel Vivanza,0.0,0.0,0,146465.0,,,,88.629462,88.629462,2023-09-24,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
